python,django,react,rest_api,mysql,docker,aws,git,javascript,html,css,experience,projects,certifications,education,ats_score,label
0,1,0,0,0,0,1,0,0,0,1,5,2,3,2,40,Suitable
1,1,0,0,1,1,0,1,1,1,0,1,7,3,1,46,Highly Suitable
1,0,1,1,0,1,0,1,0,1,1,5,3,5,2,20,Highly Suitable
0,1,1,1,0,1,0,1,0,1,0,5,1,1,0,72,Highly Suitable
1,1,0,0,0,0,1,1,0,1,0,2,7,4,1,48,Highly Suitable
0,0,1,0,1,0,0,1,0,1,0,0,6,5,0,92,Needs Improvement
1,0,0,1,1,0,1,0,1,1,0,3,8,3,1,63,Highly Suitable
0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,76,Highly Suitable
0,1,0,1,0,0,1,0,0,1,1,8,7,1,0,63,Highly Suitable
1,1,1,0,0,0,0,1,0,0,1,1,5,0,1,58,Suitable
0,0,1,1,0,0,1,0,0,1,1,6,6,0,0,56,Suitable
1,1,1,0,0,0,1,1,1,0,0,2,7,0,1,93,Highly Suitable
0,1,1,1,0,1,1,1,0,0,1,3,8,1,1,57,Highly Suitable
0,0,1,1,1,0,1,0,0,0,1,1,4,5,2,43,Suitable
1,1,1,0,0,0,0,1,1,0,0,4,8,4,2,73,Highly Suitable
0,1,0,1,0,1,0,1,0,1,0,1,7,0,2,84,Suitable
1,1,0,0,0,0,1,1,0,0,0,5,0,0,1,52,Suitable
1,1,1,0,1,1,0,0,0,1,0,6,1,1,1,71,Highly Suitable
1,1,0,0,1,1,1,1,1,1,0,8,0,5,2,84,Highly Suitable
1,0,1,0,0,0,1,1,0,1,0,4,2,3,0,53,Suitable
1,0,1,1,0,1,1,0,1,0,1,4,4,2,2,84,Highly Suitable
0,1,1,1,1,0,0,0,1,0,1,8,7,3,0,22,Highly Suitable
0,0,1,0,1,1,0,1,0,1,1,0,7,2,2,35,Suitable
1,1,1,0,0,1,0,0,1,0,1,2,5,2,1,69,Highly Suitable
0,0,1,0,0,0,1,0,1,1,0,0,5,2,0,100,Suitable
0,1,1,0,1,1,0,1,0,0,1,2,7,0,0,70,Suitable
0,1,0,0,0,1,0,0,0,1,1,2,7,1,0,39,Suitable
0,1,1,1,1,1,1,1,0,1,1,8,7,5,2,78,Highly Suitable
0,1,1,0,0,0,1,1,1,1,0,6,6,4,1,97,Highly Suitable
1,0,1,1,1,0,0,0,0,0,1,1,3,0,1,77,Highly Suitable
0,1,0,1,0,0,0,0,0,0,1,1,8,0,0,70,Suitable
1,0,0,0,1,0,0,0,0,1,0,1,1,2,1,50,Needs Improvement
1,0,1,1,0,1,0,1,0,0,1,6,0,4,1,43,Highly Suitable
1,1,0,1,1,0,0,1,0,0,1,7,8,5,2,36,Highly Suitable
1,0,0,1,0,0,1,0,1,0,0,0,8,2,0,29,Suitable
1,1,0,1,0,0,0,1,1,0,1,8,6,3,1,26,Highly Suitable
0,1,0,1,0,0,1,0,1,0,1,3,0,4,2,78,Suitable
1,0,0,0,0,0,0,0,1,1,0,6,0,3,0,100,Suitable
1,1,1,1,1,0,0,0,0,1,0,8,1,2,0,39,Highly Suitable
0,0,0,1,0,1,1,0,0,1,0,8,4,3,1,57,Highly Suitable
0,1,1,1,1,1,0,0,1,0,1,6,3,3,1,96,Highly Suitable
0,1,1,1,1,0,1,1,0,1,1,0,0,5,1,79,Suitable
0,0,0,1,0,0,0,0,1,0,1,3,3,1,0,67,Needs Improvement
1,1,0,0,0,0,1,1,0,0,0,3,5,1,0,75,Suitable
0,1,0,0,0,1,1,0,1,1,0,3,1,3,0,57,Needs Improvement
0,0,0,0,0,1,0,1,0,1,1,7,4,0,1,34,Suitable
1,0,0,0,0,1,1,1,0,1,0,6,3,2,2,67,Highly Suitable
1,1,0,1,0,1,0,0,0,0,0,8,6,3,0,26,Highly Suitable
1,1,1,0,0,1,0,0,1,1,1,7,4,0,2,58,Highly Suitable
0,1,1,0,1,1,0,0,0,1,1,5,2,3,0,60,Highly Suitable
1,0,1,0,0,1,0,1,0,0,0,4,2,5,1,34,Suitable
1,1,1,1,1,1,0,0,0,1,0,7,4,0,2,20,Highly Suitable
1,1,1,1,0,1,1,0,0,1,0,1,1,3,1,31,Highly Suitable
0,1,0,0,0,0,0,0,1,0,0,1,8,5,2,31,Suitable
0,0,0,1,1,1,1,1,1,0,0,1,1,5,2,60,Highly Suitable
0,1,0,1,0,1,0,0,1,1,0,4,2,2,2,28,Suitable
1,1,1,1,1,1,0,1,0,0,0,0,6,2,0,29,Suitable
1,1,1,0,0,1,0,1,0,0,1,6,6,2,0,28,Highly Suitable
1,1,1,1,0,0,0,1,1,1,0,6,0,2,2,56,Highly Suitable
0,0,1,0,0,1,1,0,0,0,1,8,0,5,1,88,Highly Suitable
1,1,1,0,0,0,0,1,0,1,1,4,7,2,1,50,Highly Suitable
1,0,1,1,0,1,1,0,0,1,1,2,5,1,0,81,Highly Suitable
0,1,0,0,1,0,0,0,1,1,1,4,0,5,2,65,Suitable
0,1,1,0,1,1,0,0,1,1,0,6,6,4,0,70,Highly Suitable
0,1,0,1,0,0,1,1,0,1,0,7,8,5,2,23,Highly Suitable
0,1,0,0,0,0,0,1,1,0,0,2,3,1,0,43,Needs Improvement
1,1,1,0,1,0,0,1,1,0,1,2,7,5,0,53,Highly Suitable
0,1,0,1,1,0,0,0,1,1,0,7,4,1,0,59,Suitable
0,1,0,0,1,0,1,1,0,1,1,1,4,1,1,26,Needs Improvement
0,1,0,0,1,1,1,1,0,1,1,2,7,1,1,94,Highly Suitable
1,0,0,0,1,0,0,0,0,0,1,1,1,5,2,29,Needs Improvement
0,0,0,0,1,1,0,1,0,0,1,6,4,4,1,33,Suitable
0,0,0,0,0,0,0,1,0,1,1,0,4,1,2,33,Not Suitable
1,0,1,1,0,1,0,0,0,0,1,8,2,1,1,26,Highly Suitable
0,0,1,0,1,0,0,0,1,1,1,8,8,1,2,20,Highly Suitable
1,1,1,0,0,0,0,0,1,0,1,4,6,1,1,66,Highly Suitable
1,0,1,1,0,0,1,0,1,1,0,3,4,4,2,32,Highly Suitable
0,0,0,1,0,0,1,1,1,0,1,8,7,5,1,48,Highly Suitable
0,1,1,1,0,1,0,0,0,1,0,6,6,3,2,83,Highly Suitable
1,0,0,0,0,0,1,0,0,1,1,3,0,4,0,82,Needs Improvement
0,0,1,0,0,1,1,0,1,0,0,7,3,0,1,32,Highly Suitable
0,0,0,1,1,0,0,1,0,0,1,2,4,3,2,58,Needs Improvement
1,1,1,1,0,0,1,1,0,1,1,2,0,2,2,48,Highly Suitable
1,0,0,0,1,0,0,1,1,0,0,5,5,0,2,32,Suitable
1,1,1,1,1,1,1,0,1,1,1,2,0,2,1,27,Highly Suitable
1,0,1,1,1,1,1,0,0,0,0,6,7,2,2,96,Highly Suitable
0,0,0,0,1,0,1,0,1,0,1,7,0,4,0,52,Suitable
1,1,1,1,0,0,0,0,1,0,0,4,6,2,1,52,Highly Suitable
1,1,0,1,1,1,0,1,1,0,1,8,2,2,1,74,Highly Suitable
1,1,1,0,0,0,0,1,1,0,0,8,1,1,2,33,Highly Suitable
1,0,1,0,0,1,1,0,1,0,0,5,0,3,0,83,Highly Suitable
0,1,1,1,1,1,0,0,0,0,0,3,1,4,1,71,Highly Suitable
0,0,1,1,1,0,1,1,1,1,1,6,4,2,2,84,Highly Suitable
0,1,1,0,0,0,0,0,0,1,0,4,4,3,2,96,Suitable
1,1,0,1,1,1,0,0,1,1,1,8,4,3,0,94,Highly Suitable
1,1,0,1,0,1,1,1,1,1,1,3,7,4,0,61,Highly Suitable
1,0,1,0,0,1,0,1,0,1,1,7,6,3,1,74,Highly Suitable
0,0,0,0,1,0,1,1,0,1,0,1,7,3,2,83,Suitable
1,1,1,1,0,0,1,1,0,1,1,0,4,2,1,81,Highly Suitable
0,1,0,1,1,1,0,0,1,0,0,5,5,2,1,99,Highly Suitable
0,1,1,1,0,1,1,0,1,1,1,8,4,2,1,63,Highly Suitable
1,1,1,0,0,1,1,0,0,1,0,5,3,0,2,77,Highly Suitable
1,1,0,0,1,1,1,1,0,1,0,6,6,0,0,72,Highly Suitable
0,0,1,1,1,1,0,1,0,1,0,0,7,4,1,33,Suitable
1,0,1,1,1,1,0,1,1,0,1,4,1,4,0,69,Highly Suitable
1,1,0,1,0,1,0,1,0,0,1,1,5,3,2,80,Highly Suitable
0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,81,Needs Improvement
0,0,1,0,1,1,0,0,0,1,1,1,1,5,2,42,Suitable
1,1,1,0,0,0,0,0,1,0,1,6,5,4,1,32,Highly Suitable
0,0,0,0,0,1,1,1,1,1,0,3,4,1,2,46,Suitable
1,1,0,1,1,0,1,1,0,1,1,0,3,0,2,42,Highly Suitable
1,0,0,1,0,0,1,0,1,0,1,5,3,1,1,76,Highly Suitable
0,1,1,0,1,0,1,1,1,0,1,1,2,4,1,76,Highly Suitable
1,1,1,1,1,0,0,1,0,1,1,2,6,4,1,60,Highly Suitable
1,0,1,1,0,0,0,0,0,1,0,4,1,5,0,78,Suitable
0,0,1,0,0,1,0,0,1,1,1,8,1,2,2,70,Highly Suitable
1,1,0,0,0,1,0,0,0,0,0,5,8,2,1,70,Highly Suitable
0,0,0,1,0,0,0,1,1,0,0,7,5,3,0,83,Suitable
0,0,0,1,0,1,0,0,1,0,0,0,1,5,1,92,Needs Improvement
1,0,0,0,0,1,0,0,1,0,0,8,6,2,1,95,Highly Suitable
1,0,0,1,0,1,0,1,0,1,1,1,1,4,2,23,Needs Improvement
1,1,0,0,1,0,0,0,1,1,0,2,7,3,2,44,Highly Suitable
1,1,1,1,0,1,1,1,1,0,1,7,5,0,1,41,Highly Suitable
1,1,1,0,1,1,1,0,1,1,1,1,8,1,1,83,Highly Suitable
0,1,0,1,0,1,0,0,1,1,1,7,0,4,0,71,Highly Suitable
1,1,0,1,1,1,0,1,1,0,1,2,6,3,2,22,Highly Suitable
0,1,0,0,1,0,0,1,1,0,1,8,4,4,1,25,Highly Suitable
0,1,0,1,0,1,0,0,1,1,0,7,0,0,1,88,Suitable
1,0,1,1,1,0,0,1,1,1,0,0,5,2,0,78,Suitable
1,0,0,1,1,0,0,1,1,0,0,0,7,3,2,52,Suitable
1,1,1,1,1,0,1,1,1,0,1,6,7,1,2,31,Highly Suitable
0,0,0,1,0,1,0,0,0,0,1,2,7,1,2,66,Suitable
1,0,0,1,1,1,0,0,0,0,1,4,4,5,1,100,Highly Suitable
0,0,0,0,1,1,0,0,0,1,0,0,8,4,0,39,Needs Improvement
1,0,0,1,0,0,1,0,1,0,0,5,5,4,1,99,Highly Suitable
1,0,1,1,1,0,1,1,0,1,1,8,6,5,0,69,Highly Suitable
0,1,0,1,1,0,0,0,0,0,1,4,5,0,2,22,Suitable
1,0,1,1,0,1,0,0,1,0,0,0,0,3,1,61,Suitable
1,1,0,0,0,0,1,1,0,0,1,6,0,5,2,97,Highly Suitable
1,0,1,1,0,1,1,0,1,1,1,0,5,5,2,51,Highly Suitable
1,1,0,0,1,0,0,1,1,1,1,1,3,0,2,26,Suitable
0,0,1,1,1,1,1,0,0,1,0,7,4,0,1,40,Highly Suitable
0,1,0,1,0,1,1,0,0,0,1,2,8,2,0,60,Highly Suitable
0,0,0,1,0,1,1,0,0,1,1,5,0,5,1,35,Suitable
0,1,0,0,1,0,1,0,0,0,0,7,4,5,0,55,Highly Suitable
0,1,1,0,0,0,1,1,0,1,1,7,3,4,1,98,Highly Suitable
0,0,1,0,0,0,1,0,1,1,0,6,0,3,0,39,Needs Improvement
0,0,1,0,1,0,0,1,0,0,1,6,4,1,1,58,Suitable
1,1,0,0,1,1,1,1,1,0,1,0,8,4,1,33,Highly Suitable
1,0,0,1,1,1,0,0,0,0,0,0,4,1,0,50,Needs Improvement
0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,89,Needs Improvement
1,1,1,1,0,1,0,1,0,0,1,5,7,5,2,97,Highly Suitable
1,0,1,0,1,0,1,0,0,0,0,3,0,4,1,23,Needs Improvement
0,1,1,1,0,1,1,0,1,0,0,0,8,5,2,72,Highly Suitable
1,1,0,0,1,1,0,0,1,1,0,2,7,4,0,59,Highly Suitable
1,0,1,1,1,0,1,0,1,0,0,4,1,5,2,98,Highly Suitable
1,0,0,0,0,0,0,1,0,1,1,4,8,3,2,93,Highly Suitable
1,0,0,1,1,1,1,1,0,1,0,2,1,1,0,84,Suitable
1,1,1,1,0,1,1,1,0,0,1,8,0,5,0,76,Highly Suitable
0,1,0,1,0,0,1,1,0,1,0,5,5,3,2,32,Highly Suitable
1,0,0,1,0,0,1,1,1,0,1,7,4,5,1,51,Highly Suitable
0,1,0,1,0,0,1,1,1,1,0,0,8,2,0,76,Highly Suitable
1,1,1,0,0,1,1,1,1,1,1,2,1,4,2,82,Highly Suitable
1,1,1,0,1,1,1,0,1,1,1,6,7,1,2,42,Highly Suitable
0,1,0,0,1,1,1,0,1,0,0,5,4,0,0,86,Highly Suitable
1,0,1,0,0,0,0,1,0,0,1,4,6,5,2,73,Highly Suitable
1,1,0,0,0,1,1,1,1,1,0,8,4,1,1,30,Highly Suitable
0,1,0,1,0,1,0,1,0,0,0,2,6,3,1,69,Highly Suitable
0,1,0,1,0,0,0,0,0,1,1,5,5,2,1,59,Suitable
0,0,0,1,1,1,0,1,1,0,0,5,2,5,0,63,Highly Suitable
1,0,0,1,0,0,0,1,1,1,1,1,0,5,1,27,Suitable
1,0,0,1,0,0,1,0,0,1,0,0,6,2,0,38,Suitable
1,1,0,1,1,1,1,0,1,1,0,5,3,2,1,82,Highly Suitable
0,0,1,0,0,1,1,0,1,1,1,8,7,2,2,43,Highly Suitable
1,0,1,1,0,0,0,0,0,1,1,3,0,5,0,100,Suitable
1,1,1,1,1,0,0,0,1,1,1,8,6,3,2,56,Highly Suitable
1,1,1,0,1,1,1,1,0,0,1,1,0,3,1,100,Highly Suitable
0,0,1,1,1,0,0,0,0,1,1,2,1,1,2,36,Suitable
1,1,1,0,0,1,0,0,1,1,1,1,5,4,2,53,Highly Suitable
1,1,1,1,0,0,0,1,0,1,1,0,7,5,0,85,Highly Suitable
1,0,0,0,1,1,0,1,1,1,1,0,7,1,2,35,Suitable
0,0,0,0,0,1,1,0,0,0,1,4,4,3,2,84,Highly Suitable
0,1,1,0,1,0,1,0,1,0,1,0,6,1,1,47,Suitable
1,1,0,1,0,0,1,1,1,0,0,7,8,0,1,82,Highly Suitable
1,0,1,1,1,1,0,0,1,0,1,1,8,2,1,55,Highly Suitable
0,0,1,1,0,0,1,0,0,0,1,5,1,2,2,93,Highly Suitable
0,1,1,1,1,0,1,1,0,0,0,1,7,4,0,29,Suitable
1,1,1,1,0,1,0,1,1,1,0,2,1,0,0,25,Suitable
1,1,1,1,1,0,0,1,0,0,1,3,8,5,0,73,Highly Suitable
0,0,1,0,1,1,0,0,1,0,1,4,6,1,0,70,Highly Suitable
1,1,0,0,0,1,0,1,0,1,0,0,7,2,1,97,Highly Suitable
0,1,1,1,1,0,1,1,1,1,0,4,3,4,1,20,Highly Suitable
0,1,1,0,1,1,0,1,1,0,1,0,5,5,0,89,Highly Suitable
1,0,0,0,0,0,1,1,0,0,1,5,1,2,1,67,Suitable
1,0,1,1,1,1,0,0,1,0,1,3,4,0,0,20,Suitable
1,1,1,1,1,1,1,1,1,1,1,7,3,5,0,95,Highly Suitable
1,1,1,0,0,1,0,1,1,0,0,3,3,0,2,58,Highly Suitable
0,0,1,1,0,1,0,1,1,0,1,3,0,2,0,57,Suitable
0,1,0,1,0,0,0,1,0,1,0,7,1,0,1,70,Suitable
1,0,0,1,1,0,1,0,1,0,0,7,7,3,2,75,Highly Suitable
0,1,1,1,0,1,0,1,1,1,0,2,2,4,2,48,Suitable
1,1,1,1,0,1,0,1,1,1,1,8,6,1,1,52,Highly Suitable
0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,69,Needs Improvement
0,0,0,1,1,1,0,1,0,0,0,4,6,2,2,35,Highly Suitable
0,1,0,1,1,0,1,0,0,0,1,6,3,3,2,30,Highly Suitable
0,0,1,0,0,0,1,0,0,1,1,0,4,3,2,59,Needs Improvement
1,0,1,0,1,0,0,1,0,1,0,1,2,3,2,96,Suitable
0,1,0,1,0,1,1,0,1,1,1,1,1,3,1,39,Highly Suitable
1,0,0,1,1,0,0,1,1,0,1,0,4,4,2,81,Highly Suitable
1,1,0,1,0,0,0,0,0,0,1,1,8,3,0,77,Highly Suitable
1,0,0,1,1,1,1,1,0,1,1,8,3,1,1,29,Highly Suitable
0,0,0,0,1,0,0,1,0,0,1,7,7,0,2,61,Highly Suitable
1,0,1,0,0,1,1,1,0,1,1,8,2,0,0,86,Highly Suitable
0,0,0,1,1,1,1,1,0,1,0,3,8,2,1,51,Highly Suitable
0,1,1,0,0,1,0,0,1,1,0,5,2,5,2,48,Highly Suitable
1,0,1,0,0,0,1,1,1,1,1,2,8,0,1,45,Highly Suitable
1,0,0,1,1,1,1,0,1,0,1,0,7,5,2,40,Highly Suitable
1,0,1,1,1,0,0,1,0,1,0,5,8,3,2,47,Highly Suitable
0,0,1,1,0,0,1,0,0,0,1,7,5,0,0,30,Suitable
0,0,1,0,0,1,0,1,1,1,1,6,8,4,2,73,Highly Suitable
1,0,0,1,1,0,0,1,0,0,0,2,2,5,0,98,Suitable
1,1,1,0,1,1,1,1,1,0,0,5,6,1,0,39,Highly Suitable
0,1,1,1,1,0,1,0,0,0,1,1,8,5,1,25,Highly Suitable
0,1,1,0,0,1,0,0,0,0,1,2,8,5,1,21,Suitable
0,1,1,1,0,0,0,1,0,0,1,6,5,5,2,73,Highly Suitable
1,0,1,1,0,0,0,1,0,0,1,0,8,0,0,20,Suitable
0,1,0,0,1,0,0,1,0,1,1,4,4,1,1,37,Needs Improvement
0,0,1,1,1,1,0,0,0,0,0,4,3,4,1,50,Suitable
1,1,1,1,1,0,0,0,0,0,1,4,7,1,2,31,Highly Suitable
0,0,0,1,1,1,1,1,0,0,0,2,3,0,0,29,Suitable
0,1,0,1,0,0,0,1,1,0,0,8,5,4,0,23,Highly Suitable
0,0,1,0,1,1,0,1,0,1,0,8,1,0,2,64,Highly Suitable
0,0,0,0,1,0,1,0,0,1,0,2,3,4,2,22,Needs Improvement
0,1,0,0,0,0,1,0,0,1,1,6,1,5,0,71,Suitable
1,1,0,1,0,0,1,1,0,0,1,3,5,1,0,46,Highly Suitable
0,0,1,0,1,0,1,0,0,1,1,6,1,3,0,24,Suitable
0,1,0,0,0,0,0,1,1,0,0,2,4,0,1,59,Needs Improvement
0,1,1,1,1,0,0,0,0,1,0,8,5,3,1,45,Highly Suitable
0,1,0,0,0,1,0,1,0,1,1,5,0,0,2,59,Suitable
0,0,1,1,1,0,0,0,1,1,1,8,4,3,2,56,Highly Suitable
0,0,0,0,0,0,0,0,0,0,1,5,1,4,2,90,Suitable
0,1,0,0,1,1,0,1,1,0,0,6,7,3,2,65,Highly Suitable
1,1,0,1,0,0,1,0,1,1,1,8,8,5,1,41,Highly Suitable
0,0,1,1,0,0,0,1,1,0,1,7,6,2,0,52,Highly Suitable
0,1,0,1,1,1,0,0,1,1,1,5,0,4,0,26,Suitable
0,1,1,1,1,0,1,1,1,0,1,2,4,1,1,100,Highly Suitable
0,0,0,1,1,0,0,1,1,1,1,0,2,1,1,20,Needs Improvement
1,0,1,0,1,0,0,0,1,0,1,5,3,5,2,30,Suitable
1,0,1,1,0,0,0,1,1,0,1,5,4,5,0,32,Highly Suitable
0,1,0,1,1,0,0,1,0,0,0,6,1,0,2,40,Suitable
1,1,1,0,0,0,1,1,1,1,1,7,6,2,1,91,Highly Suitable
1,0,1,0,1,1,0,0,1,0,0,5,7,0,2,94,Highly Suitable
1,0,0,0,1,1,0,1,0,0,1,5,2,0,0,43,Suitable
1,1,0,0,0,1,0,0,0,1,0,0,6,3,0,21,Suitable
0,0,0,1,0,0,1,1,1,1,0,1,1,5,0,62,Needs Improvement
1,0,1,0,1,1,1,1,1,1,0,6,1,2,0,85,Highly Suitable
1,1,0,1,0,0,1,1,1,1,1,5,7,4,0,92,Highly Suitable
0,1,0,0,1,0,0,1,0,1,0,3,1,4,2,25,Needs Improvement
1,1,1,0,1,0,0,1,0,0,1,6,8,5,0,39,Highly Suitable
1,1,0,1,0,1,0,0,1,0,0,4,2,1,1,50,Highly Suitable
1,0,1,0,0,0,0,0,1,0,1,1,3,2,2,81,Suitable
1,0,1,0,0,0,1,1,1,0,0,7,3,2,1,88,Highly Suitable
0,1,1,0,1,1,1,1,1,1,0,1,1,3,2,88,Highly Suitable
0,1,1,0,1,0,0,1,0,0,0,1,4,4,2,66,Highly Suitable
0,1,1,1,0,0,1,0,0,0,1,4,6,5,0,91,Highly Suitable
0,1,0,1,0,1,1,0,1,0,1,3,1,2,2,44,Suitable
0,0,1,0,0,0,0,1,1,0,0,0,8,5,0,55,Suitable
0,0,1,1,1,1,1,0,1,0,1,8,1,1,0,80,Highly Suitable
0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,70,Needs Improvement
0,1,0,0,0,1,0,1,1,1,0,2,8,3,1,96,Highly Suitable
1,0,1,1,0,0,1,0,0,0,1,7,8,0,0,87,Highly Suitable
0,1,0,1,0,0,0,0,1,0,1,6,5,1,2,60,Highly Suitable
1,0,0,0,0,1,0,1,1,0,0,5,6,5,0,49,Suitable
1,1,0,0,1,1,1,0,0,1,0,2,8,0,1,57,Highly Suitable
0,0,0,0,1,0,1,1,1,1,1,2,3,3,2,91,Highly Suitable
0,1,0,0,1,1,1,0,1,0,1,1,3,3,2,92,Highly Suitable
0,1,1,1,1,0,1,1,0,1,1,3,3,3,2,67,Highly Suitable
0,1,1,0,1,1,1,1,1,1,0,4,5,4,0,72,Highly Suitable
0,1,1,1,0,0,1,0,1,0,1,4,5,0,0,64,Highly Suitable
1,0,0,0,1,0,1,0,1,0,0,3,7,5,1,46,Suitable
1,0,0,0,1,0,1,1,0,0,1,8,0,4,2,68,Highly Suitable
1,0,0,1,0,1,0,1,0,0,0,3,2,4,1,24,Needs Improvement
1,1,1,0,1,0,0,1,1,1,1,5,5,3,1,86,Highly Suitable
0,0,0,0,1,0,1,1,0,1,1,7,3,4,2,100,Highly Suitable
0,0,1,0,0,1,1,0,1,0,1,3,1,3,1,71,Suitable
0,1,1,1,1,1,0,0,1,0,0,6,7,2,1,62,Highly Suitable
1,1,0,1,0,1,0,1,0,1,0,3,8,4,0,100,Highly Suitable
1,1,1,0,0,1,1,0,1,0,1,0,3,3,0,59,Highly Suitable
1,1,1,0,0,1,0,0,1,0,0,2,3,0,2,57,Suitable
0,0,0,0,0,1,1,1,1,0,0,7,2,2,1,69,Highly Suitable
1,0,0,0,1,0,1,1,1,0,1,1,5,0,0,56,Needs Improvement
0,1,1,1,1,1,1,1,0,0,0,4,6,3,0,79,Highly Suitable
1,1,1,1,1,0,0,0,1,1,1,0,2,4,2,99,Highly Suitable
1,0,0,1,1,1,1,0,0,1,1,7,4,4,2,74,Highly Suitable
1,0,1,1,0,0,1,0,0,1,0,4,0,5,1,57,Highly Suitable
1,1,0,1,0,1,0,1,1,1,1,2,7,4,1,28,Highly Suitable
1,1,1,0,1,1,0,1,1,0,0,1,4,3,0,50,Highly Suitable
0,0,0,1,1,0,0,1,1,1,1,0,7,2,0,33,Needs Improvement
0,0,1,1,1,1,1,1,0,0,1,7,1,4,1,43,Highly Suitable
1,1,1,0,1,0,0,1,0,0,0,0,3,1,2,72,Suitable
1,1,1,0,1,1,1,1,1,1,1,0,5,1,1,58,Highly Suitable
0,1,1,1,0,0,0,1,1,0,0,8,0,0,2,42,Highly Suitable
0,1,0,0,0,0,0,1,0,1,1,0,4,5,1,71,Suitable
1,1,0,0,0,0,0,0,0,1,0,4,0,2,0,60,Suitable
1,1,1,0,1,1,1,0,0,1,1,3,3,1,0,62,Highly Suitable
1,0,0,0,1,1,1,1,1,1,0,6,2,4,2,66,Highly Suitable
1,1,0,0,0,0,1,0,1,0,0,6,5,1,0,52,Highly Suitable
1,1,1,1,1,0,0,0,0,1,1,7,2,3,1,58,Highly Suitable
0,0,0,1,0,1,0,1,1,0,1,6,2,4,2,74,Highly Suitable
0,1,0,0,1,1,1,0,0,1,0,7,4,4,0,84,Highly Suitable
0,1,0,1,0,1,1,1,1,1,0,2,0,3,2,22,Highly Suitable
1,0,0,1,1,0,1,0,1,0,0,3,1,2,2,54,Highly Suitable
1,0,1,1,0,0,1,1,0,0,0,3,1,4,1,26,Suitable
1,0,0,1,0,0,0,0,1,0,0,2,6,1,0,62,Suitable
1,1,1,0,1,1,1,1,1,1,0,3,3,4,2,57,Highly Suitable
0,0,1,0,1,1,1,0,0,1,1,2,8,1,2,77,Highly Suitable
0,0,0,1,1,1,1,0,1,1,1,6,2,5,1,68,Highly Suitable
1,0,0,0,1,0,1,1,1,1,0,8,0,5,0,24,Highly Suitable
1,0,0,1,1,0,1,1,0,0,1,4,8,2,1,83,Highly Suitable
0,0,0,1,1,1,0,1,0,0,1,1,8,5,2,20,Suitable
0,0,0,0,1,1,0,0,1,1,0,6,1,5,1,73,Highly Suitable
1,1,0,0,1,0,1,0,1,1,1,5,2,5,2,23,Highly Suitable
0,0,0,0,0,0,1,0,0,0,0,5,2,4,0,27,Needs Improvement
1,0,1,1,1,0,0,1,0,1,0,8,3,0,1,82,Highly Suitable
0,0,1,1,1,1,1,0,0,1,0,6,0,3,1,50,Highly Suitable
1,0,0,1,0,0,0,0,1,0,0,8,4,3,2,88,Highly Suitable
0,0,1,0,1,1,1,1,1,1,1,7,5,3,2,22,Highly Suitable
0,1,1,1,1,1,0,0,0,1,1,8,6,2,0,47,Highly Suitable
0,1,1,0,0,1,0,0,1,0,0,7,0,0,0,39,Suitable
1,1,1,1,1,1,0,1,1,0,1,3,8,1,1,30,Highly Suitable
1,0,0,0,0,1,0,0,1,0,1,3,3,0,2,26,Needs Improvement
0,1,0,0,0,1,0,1,1,0,0,6,5,5,1,81,Highly Suitable
0,0,0,1,0,1,0,0,0,1,1,6,3,2,0,30,Needs Improvement
0,1,1,0,1,0,0,0,1,0,1,8,6,4,2,75,Highly Suitable
1,1,0,1,1,0,1,1,1,1,0,7,4,1,1,42,Highly Suitable
1,1,1,1,1,0,1,0,1,1,0,3,2,5,2,51,Highly Suitable
0,0,1,0,1,0,1,0,1,0,1,3,2,1,0,59,Suitable
1,0,1,1,0,0,1,1,0,0,1,1,6,1,2,94,Highly Suitable
1,0,0,1,1,1,0,0,0,0,1,1,8,1,1,45,Suitable
0,1,0,1,1,0,1,1,0,1,1,2,4,5,1,32,Highly Suitable
1,1,0,0,1,1,0,0,1,1,1,4,2,4,2,45,Highly Suitable
1,0,1,1,0,0,1,0,1,0,0,8,4,2,1,87,Highly Suitable
1,0,1,1,0,0,0,0,1,0,0,8,7,3,1,48,Highly Suitable
0,1,0,1,1,1,1,1,1,0,0,4,6,4,1,86,Highly Suitable
0,1,0,0,1,1,0,1,0,0,1,2,8,2,1,53,Highly Suitable
1,0,1,0,0,1,1,1,1,0,1,6,6,2,2,78,Highly Suitable
1,0,0,0,0,0,1,1,0,1,0,3,5,4,1,89,Suitable
0,1,1,0,1,0,1,0,0,1,0,4,1,3,1,65,Suitable
1,0,1,0,0,0,0,0,1,1,0,1,2,4,2,50,Suitable
1,1,0,0,0,1,1,0,0,1,1,1,5,3,2,84,Highly Suitable
0,0,0,1,1,1,1,1,0,0,0,0,8,4,2,40,Suitable
0,1,1,0,1,1,1,0,0,0,1,6,4,2,0,73,Highly Suitable
1,1,0,0,0,0,1,1,1,0,1,0,0,4,0,66,Suitable
0,0,0,0,0,0,0,1,0,1,0,8,6,4,2,81,Highly Suitable
0,0,0,0,0,1,0,0,0,1,0,2,3,5,2,79,Suitable
